mascon_id,lat_center,lon_center,lon_center_0_360,lat_span_deg,lon_span_deg,area_km2,gsfc_location_code,gsfc_basin_code,country_of_center,frac_area_land,frac_area_arabian_peninsula,on_arabian_peninsula,leakage_2sigma_cm,leakage_trend_uncert_cm_per_yr,mean_noise_2sigma_cm,series_std_cm,signal_variance_cm2,noise_variance_cm2,variance_snr,n_months_observed
9271,24.0,47.59878420000001,47.5987842,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.9260245619853954,0.02796253556489497,1.2221919974513982,5.444754032763986,29.645346477299682,0.38651911357661306,75.69826778546513,254
9272,24.0,48.69300909999998,48.6930091,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,1.0233978352682436,-0.07731871938865915,1.244948309939298,3.9861061156852955,15.889041965503713,0.4010465117793119,38.618950667365844,254
9273,24.0,49.78723400000001,49.787234,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,1.1603229873850864,-0.14917470603521032,1.2958034990732228,2.8506741561824653,8.126343144726611,0.43448061051382486,17.7035806617843,254
9274,24.0,50.88145900000001,50.881459,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,0.9810372779067766,0.9810372779067766,True,1.1837337852407375,-0.19154895086791002,1.3041718837659544,2.161717162220178,4.673021089437261,0.44011054026339463,9.61783497991341,254
9275,24.0,51.97568390000001,51.9756839,1.0,1.0942249,12373.42,80,6009,(offshore/unassigned),0.5949980953580054,0.5941791281479719,True,1.1757881641530135,-0.21338822730616028,1.2532205342972582,1.94259299332706,3.7736675377233873,0.40639383204426793,8.285740186411902,254
9276,24.0,53.06990880000001,53.0699088,1.0,1.0942249,12373.42,80,6009,United Arab Emirates,0.647030690584143,0.6470301065244836,True,1.1460282437093048,-0.2435754429994096,1.2321398587033279,2.0578823908699335,4.234879934652555,0.3928367569557258,9.780253781419548,254
9277,24.0,54.16413370000001,54.1641337,1.0,1.0942249,12373.42,80,6009,United Arab Emirates,0.7604267142586636,0.760428394411748,True,1.0094309598152682,-0.30274251151000214,1.3355111090423946,2.322302618830698,5.393089453427918,0.4615163733137621,10.685586395786276,254
9278,24.0,55.2583587,55.2583587,1.0,1.0942249,12373.42,80,6009,United Arab Emirates,1.0,1.0,True,0.8992494978606903,-0.3671026758228739,1.461879461170375,2.568270236549087,6.596012007943903,0.5529873954611945,10.92796085784703,254
9279,24.0,56.3525836,56.3525836,1.0,1.0942249,12373.42,80,6009,Oman,0.9585551400352862,0.9585551400352862,True,0.8905120036790379,-0.38952465127225094,1.5101373775677098,2.6907527636140256,7.240150434896517,0.5900991883444052,11.26937873819084,254
9280,24.0,57.4468085,57.4468085,1.0,1.0942249,12373.42,80,6009,(offshore/unassigned),0.37331130056503564,0.37331130056503564,False,0.956949491853584,-0.355860573395758,1.5627132493698104,2.783618549538695,7.7485322293359085,0.6319033997785406,11.262210065733925,254
9281,23.0,40.78549850000002,40.7854985,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,1.1862673232633323,-0.5324223470947176,1.5690493567988455,1.9205850525091999,3.6886469439217664,0.6370379625752511,4.790309464463099,254
9282,23.0,41.873111800000004,41.8731118,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,1.0819781413824408,-0.3960596181105311,1.4952398260982995,2.907020695650059,8.450769324937754,0.578513922983321,13.60771986499173,254
9283,23.0,42.96072509999999,42.9607251,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.9430268946083172,-0.2697773625051566,1.3762344345432858,3.896968284402956,15.186361809642518,0.49009124402658083,29.98680499751769,254
9284,23.0,44.048338400000006,44.0483384,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.7624673857151724,-0.16408843349724753,1.277565445672315,4.670214661444508,21.810904983971234,0.4223363061817828,50.64345253941616,254
9285,23.0,45.13595169999999,45.1359517,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.707330616646128,-0.07760559897048071,1.2544234903867797,5.202865171250386,27.069805990210316,0.40717439469011046,65.4820930373395,254
9286,23.0,46.22356500000001,46.223565,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.7635689204953703,-0.013271632094812743,1.230610926266903,5.352122679997844,28.645217181747306,0.39186243864637466,72.10018607728153,254
9287,23.0,47.3111782,47.3111782,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.8365427527438277,0.022034463806374013,1.198123457493199,5.047620632670556,25.47847405136151,0.3714456233625318,67.59274264888688,254
9288,23.0,48.398791500000016,48.3987915,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,0.9457797893813831,0.01886811190768854,1.2343909413538179,4.316064437125696,18.628412225421158,0.39427347017288195,46.24744025321544,254
9289,23.0,49.4864048,49.4864048,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,1.0299463374712474,-0.016138451421797713,1.2893465405897162,3.364349974439659,11.318850750512135,0.4301613852813384,25.31303305644059,254
9290,23.0,50.57401809999999,50.5740181,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,1.078755035665905,-0.05711982152698671,1.3290300443938432,2.552950842505813,6.517558004251142,0.45704788229734183,13.260120780979817,254
9291,23.0,51.661631400000005,51.6616314,1.0,1.0876133,12393.41,80,6009,Saudi Arabia,1.0,1.0,True,1.0879189348208644,-0.088060873107729,1.31038925160663,2.09827408312306,4.402754127905918,0.44431681336759804,8.909042366720822,254
9292,23.0,52.74924469999999,52.7492447,1.0,1.0876133,12393.41,80,6009,United Arab Emirates,1.0,1.0,True,1.061665267686486,-0.11280007286946855,1.2462362373306144,1.921555445808257,3.69237533131537,0.40187672450190237,8.187830760519427,254
9293,23.0,53.83685800000001,53.836858,1.0,1.0876133,12393.41,80,6009,United Arab Emirates,1.0,1.0,True,0.9764663796084457,-0.14758143402800403,1.2442276302086126,1.969809710010766,3.880150293652698,0.4005823279515786,8.686274263506006,254
9294,23.0,54.92447129999999,54.9244713,1.0,1.0876133,12393.41,80,6009,United Arab Emirates,1.0,1.0,True,0.8764436639021119,-0.18000310463088967,1.357748010377534,2.1857481240009835,4.777494861573819,0.47701326192844984,9.015434041098894,254
9295,23.0,56.01208460000001,56.0120846,1.0,1.0876133,12393.41,80,6009,Oman,1.0,1.0,True,0.79022547901656,-0.208652035881053,1.4633234977510738,2.4112479964861873,5.814116900558652,0.5540804109152271,9.49327279221968,254
9296,23.0,57.099697899999995,57.0996979,1.0,1.0876133,12393.41,80,6009,Oman,1.0,1.0,True,0.8253390789569747,-0.22111098680795882,1.5353228775369134,2.536451779025329,6.433587627320756,0.6099462224555026,9.547794855455647,254
9297,23.0,58.18731120000001,58.1873112,1.0,1.0876133,12393.41,80,6009,Oman,1.0,1.0,True,1.0370831106849339,-0.22258708203004846,1.6387032500217094,2.5439108540738227,6.4714824334746055,0.6948526744663757,8.313459775404182,254
9298,23.0,59.2749245,59.2749245,1.0,1.0876133,12393.41,80,6009,(offshore/unassigned),0.4070116162036649,0.4070116162036649,False,1.3271377972759844,-0.23578644881353658,1.8021029589381237,2.4945830406502116,6.222944546699656,0.8403327758790414,6.405333607498602,254
9299,22.0,40.54054049999999,40.5405405,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,1.1682281002258206,-0.5405657127463058,1.492664110750178,1.467393872496236,2.1532447770395002,0.5765225317096787,2.7348839960409674,254
9300,22.0,41.6216216,41.6216216,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,1.0622630780470574,-0.5035244955151689,1.4460778060454795,1.65289704066078,2.7320686270251637,0.5410973722465705,4.049125660473912,254
9301,22.0,42.7027027,42.7027027,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.9483211583937387,-0.4430692433356764,1.341248529616951,2.0695410335832682,4.2830000896849025,0.4654902845756631,8.20105151837755,254
9302,22.0,43.78378380000001,43.7837838,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.8195383729051025,-0.3435764935488502,1.2922703500844475,2.755520581603377,7.592893675639814,0.4321145234595013,16.57148455657366,254
9303,22.0,44.864864899999986,44.8648649,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.7636599765833773,-0.20689807809916708,1.292923084490689,3.6636756496087064,13.422519265535776,0.43255116158413437,30.03105587875065,254
9304,22.0,45.9459459,45.9459459,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.7875204887396298,-0.06830600364209043,1.3034151509371188,4.4521908315509755,19.82200320054657,0.4395999488683058,44.09100433604644,254
9305,22.0,47.027027000000004,47.027027,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.8478091632856818,0.04489468559657005,1.2717812724117914,4.783502362993499,22.881894856764387,0.4185207109137922,53.673267678448646,254
9306,22.0,48.10810810000001,48.1081081,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.909363490867554,0.10158359620391447,1.2801374591099435,4.500021168361602,20.25019051570252,0.4240385251800487,46.755544162182424,254
9307,22.0,49.18918919999999,49.1891892,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.9378381489256897,0.09455633018823231,1.332904824475241,3.7254579667027286,13.879037061668829,0.45971680863255027,29.190405921751463,254
9308,22.0,50.27027029999999,50.2702703,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,1.0311029689939284,0.054934806438783804,1.4629431322460005,2.9118909178932197,8.479108717709018,0.5537924012100949,14.310987834396553,254
9309,22.0,51.3513514,51.3513514,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.9840135578119004,0.019296867997093382,1.4134103661126025,2.48822298356995,6.191253615965742,0.5169263226739371,10.977052327186314,254
9310,22.0,52.43243240000001,52.4324324,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.9289333936143611,-0.00013895783180772675,1.3469585114018663,2.395853816188356,5.740115508544307,0.4694621044119587,11.227005022555103,254
9311,22.0,53.51351349999999,53.5135135,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.8936238037037737,-0.0007984165149323149,1.2851103038995209,2.4601146552490474,6.05216411697114,0.4273393792549165,13.162430168554401,254
9312,22.0,54.59459459999999,54.5945946,1.0,1.0810811,12409.39,80,6009,Saudi Arabia,1.0,1.0,True,0.8569747882335543,0.002165487905115108,1.3423336087138251,2.6791334086192906,7.177755821180018,0.4662437587880373,14.394856630012614,254
9313,22.0,55.6756757,55.6756757,1.0,1.0810811,12409.39,80,6009,Oman,1.0,1.0,True,0.8113747788459499,-0.004324951231041376,1.4504386227726964,2.9090650728721648,8.462659598204732,0.5443657777595321,14.545906711907639,254
9314,22.0,56.756756800000005,56.7567568,1.0,1.0810811,12409.39,80,6009,Oman,1.0,1.0,True,0.7875677079477603,-0.0332315696325774,1.5078105211435497,2.9777454823909406,8.866968157899656,0.5882821109405276,14.072646257632101,254
9315,22.0,57.83783779999999,57.8378378,1.0,1.0810811,12409.39,80,6009,Oman,1.0,1.0,True,0.933942069564835,-0.0843050331340112,1.5901843818691481,2.7975099314153997,7.826061816367795,0.6543152926150555,10.960689142828878,254
9316,22.0,58.918918899999994,58.9189189,1.0,1.0810811,12409.39,80,6009,Oman,0.9937737568372476,0.9937737568372476,True,1.2986999575359488,-0.14949776430468203,1.847902290361592,2.517900424649173,6.339822548448486,0.883588613935629,6.175084024917452,254
9317,22.0,60.0,60.0,1.0,1.0810811,12409.39,80,6009,(offshore/unassigned),0.18157731956353892,0.18157731956353892,False,1.8812586161754576,-0.19236465027720173,2.3473972200520627,2.554050702475463,6.523174990815406,1.4258218809746976,3.575027973589616,254
9318,21.0,41.25,41.25,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,1.1244760415997272,-0.4088773082457848,1.4442705573370405,1.7093054154154546,2.9217250031686,0.5397457347967127,4.413150701911567,254
9319,21.0,42.32142859999999,42.3214286,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,1.0605234984647576,-0.3698444712108147,1.430283107066791,1.9786957321070073,3.915236800258486,0.5293417171620782,6.396425925485269,254
9320,21.0,43.392857100000015,43.3928571,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.9922034983969719,-0.28371359243733335,1.402505708493913,2.5456327086916537,6.480245887560805,0.5089807748755066,11.731808758682154,254
9321,21.0,44.464285700000005,44.4642857,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.9106120351123486,-0.14779195367340364,1.3793547723640318,3.426434725376839,11.740454927268255,0.49231613223064113,22.847390241049556,254
9322,21.0,45.535714299999995,45.5357143,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.8666155277305639,0.003818404572951954,1.3704272106847906,4.326205595659301,18.71605485591385,0.4859639459601368,37.51325805443417,254
9323,21.0,46.607142899999985,46.6071429,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.8737698794743919,0.12112290255871473,1.3771075600553098,4.823063497709182,23.261941502934725,0.49071329924863805,46.40434289951494,254
9324,21.0,47.67857140000001,47.6785714,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.8336369793613306,0.1812234829216465,1.344269719027107,4.657140118934418,21.68895408738848,0.46758969894284935,45.38458489659626,254
9325,21.0,48.75,48.75,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.8884680511536333,0.17173758560572477,1.407062938430069,3.9278912731132096,15.428329853398912,0.5122938607489748,29.116171665306823,254
9326,21.0,49.82142859999999,49.8214286,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,1.0046004165498161,0.11530179807587582,1.5771970452536328,2.9869169736764194,8.9216730076363,0.6436711038888797,12.860608241901902,254
9327,21.0,50.892857100000015,50.8928571,1.0,1.0714286,12384.43,80,6009,Saudi Arabia,1.0,1.0,True,0.9761417165432164,0.05905588958458062,1.5263932871286294,2.4278220207863863,5.894319764615292,0.6028718394431803,8.777069318844545,254
