month,observed,mission,decimal_year,arabian_peninsula_lwe_cm,arabian_peninsula_uncert95_cm,box_all_land_lwe_cm,box_all_land_uncert95_cm
2015-07,True,GRACE,2015.5369863013698,-5.955141096061204,0.7883197115769114,-6.425586643280543,0.693277267120108
2015-08,True,GRACE,2015.6246575342466,-4.828857944309435,0.8268774802013225,-4.85145078461425,0.7261594109306273
2015-09,True,GRACE,2015.704109589041,-4.941664392392781,0.7134620012435255,-4.842426565079633,0.6294384589026054
2015-10,False,GRACE,2015.7890410958903,,,,
2015-11,False,GRACE,2015.8712328767124,,,,
2015-12,True,GRACE,2015.9753424657533,-5.6191626685961085,0.9582338506363159,-4.814738351420177,0.8381803918422858
2016-01,True,GRACE,2016.0437158469945,-5.2404252274616505,1.0675103394370942,-5.217538755968174,0.9313716046133723
2016-02,True,GRACE,2016.120218579235,-5.5940651804738755,0.9980597750601541,-5.392280133970179,0.8721440215078891
2016-03,True,GRACE,2016.207650273224,-7.31515578029857,0.9102715191530536,-6.683752610524693,0.7972780176234117
2016-04,False,GRACE,2016.2868852459017,,,,
2016-05,True,GRACE,2016.3825136612022,-6.071274670271167,0.8678353858338148,-6.876923203850286,0.7610883964822611
2016-06,True,GRACE,2016.4562841530055,-5.813398963670274,0.9259529688181837,-6.121366058762982,0.810651189916369
2016-07,True,GRACE,2016.5382513661202,-4.1750692395955245,0.9622320487355183,-4.345763030321965,0.8415900633448443
2016-08,True,GRACE,2016.639344262295,-6.528782722503306,0.8556654965208259,-5.766869896341521,0.7507098900275473
2016-09,False,GRACE,2016.704918032787,,,,
2016-10,False,GRACE,2016.7896174863388,,,,
2016-11,True,GRACE,2016.9071038251366,-6.684729594909431,0.7752508189685079,-6.487439697960319,0.682132088819471
2016-12,True,GRACE,2016.98087431694,-5.2042395445255245,0.9605343522704823,-5.35241406096564,0.8401422643330893
2017-01,True,GRACE,2017.054794520548,-4.254783423872014,0.8478663161599315,-4.42090961659449,0.7440587330913357
2017-02,False,GRACE,2017.1205479452055,,,,
2017-03,True,GRACE,2017.2438356164384,-4.261364000455315,0.8171072503773725,-3.897998166801457,0.7178273389878139
2017-04,True,GRACE,2017.3123287671233,-7.261419783111518,0.90225819231338,-7.552307988367853,0.790444236132851
2017-05,True,GRACE,2017.3671232876711,-7.870403362866913,0.7832512911774949,-7.60197802178438,0.6889549078547361
2017-06,True,GRACE,2017.441095890411,-9.400423985789292,0.6662495536276052,-8.864646484373829,0.5891755871769205
2017-07,False,GRACE-FO,2017.5369863013698,,,,
2017-08,False,GRACE-FO,2017.6219178082192,,,,
2017-09,False,GRACE-FO,2017.704109589041,,,,
2017-10,False,GRACE-FO,2017.7890410958903,,,,
2017-11,False,GRACE-FO,2017.8712328767124,,,,
