mascon,year,all_field_km2,ag_km2,crop_km2,irr_km2,irr_crop_km2,mascon_km2,all_field_frac_pct,ag_frac_pct,crop_frac_pct,irr_frac_pct,irr_crop_frac_pct
3,2023,295.52641878003897,113.51862927182299,110.45714582301424,99.37700431417488,96.31552086536612,12387.74,2.3856362724761655,0.9163788493447795,0.8916650319026251,0.8022206174344544,0.7775067999922999
4,2014,346.3356998877412,276.54513834049465,259.6182566907113,276.54513834049465,259.6182566907113,12387.74,2.795794066453939,2.2324099338579484,2.0957677243041206,2.2324099338579484,2.0957677243041206
4,2016,365.782653700005,293.4148636241882,255.53105398067504,293.4148636241882,255.53105398067504,12387.74,2.9527795522024602,2.368590748790241,2.0627737907049633,2.368590748790241,2.0627737907049633
4,2018,320.4106556165538,309.581486782738,264.3475916523922,308.7707576697344,263.53686253938855,12387.74,2.586514211765454,2.499095773585319,2.133945268889985,2.492551164859243,2.1274006601639086
4,2019,316.98917272581497,304.2804929240665,262.614968960071,304.2804929240665,262.614968960071,12387.74,2.558894299733567,2.4563035139909823,2.119958676563045,2.4563035139909823,2.119958676563045
4,2020,398.49896289407974,385.7422059310327,343.43342059212137,385.4118420132826,343.10305667437126,12387.74,3.2168818759037543,3.1139029873974806,2.7723654241380706,3.1112361255021708,2.76969856224276
4,2021,402.80845320207527,389.63359325510305,335.5337696837373,389.63359325510305,335.5337696837373,12387.74,3.251670225578477,3.1453162017858225,2.7085955120444676,3.1453162017858225,2.7085955120444676
4,2022,407.64385130447215,395.7114033990797,371.2759287287071,374.66754378994665,350.23206911957413,12387.74,3.2907039646010663,3.1943793088899164,2.9971240010583617,3.0245028051117204,2.827247497280167
4,2023,407.8561799279221,397.64353059180155,366.02334400031486,360.7007705055047,329.080583914018,12387.74,3.292417986879948,3.209976400794669,2.9547225240464754,2.911756062893673,2.656502186145479
5,2014,353.8116264659155,311.975171463715,301.19418678596753,311.975171463715,301.19418678596753,12387.74,2.8561434649574133,2.5184187871533874,2.431389315451951,2.5184187871533874,2.431389315451951
