mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate,depletion_2002_2026_cm,volume_km3_per_yr
9180,24.0,41.03343469999999,Saudi Arabia,12373.42,1.0,-0.5676506591824592,5.70870015137396e-78,0.2887388935859324,1.1187283259533352,0.786594371438471,-0.5937643727232311,-0.5528094126191658,0.3510058083798529,0.2892594228124774,95.5659724837945,0.3443952030389379,-0.5673015433066682,0.999384981114452,27.77882947732852,1.611754692248661,0.25979865239259,0.4242090756351734,254,True,True,True,True,-13.578203767644425,-0.07023780019341423
9288,23.0,48.398791500000016,Saudi Arabia,12393.41,1.0,-0.5649418251631702,2.615660975925241e-44,0.0188681119076885,0.9457797893813832,0.6171954706769088,-0.7178120144470639,-0.2701223074200475,1.6664825117173336,3.883680751277499e-06,72.43501512566581,0.2652474720912208,-0.5478013237642672,0.9696597054148852,46.24744025321544,2.2842301606787934,0.4667808744425186,0.6211233920564071,254,True,True,True,True,-13.513408457903031,-0.07001555665395486
9353,19.0,45.0,Saudi Arabia,12397.11,1.0,-0.564719420320701,1.8461233934892292e-54,0.1983876382484667,1.0974754854796178,0.7706503450982416,-0.5756509906482464,-0.9189884679940736,0.9297740139786702,0.0170546596079081,85.48938691616058,0.1977446427092095,-0.5641821326345676,0.9990485758647574,29.53838673555056,1.944829330530104,0.362036882297341,0.1752822286481376,254,True,True,True,True,-13.508088534071168,-0.07000888772851965
9214,31.0,41.4935065,Saudi Arabia,12393.06,0.850877312726237,-0.5601781629905713,1.555542430282863e-08,0.4661436938566575,1.308679786098564,0.7035264375730775,-0.4814686561855783,-1.858021547067107,1.763563845569334,0.0065536736815926,92.00085889092102,0.2651584146412282,-0.5622504317052356,1.0036993029210586,44.01501327771854,3.551726263576375,0.7970044210981367,1.096097028092528,254,True,True,True,True,-13.399461658734467,-0.06942321584631929
9242,27.0,47.8125,Saudi Arabia,12404.16,1.0,-0.5495400665094913,9.261141279867159e-29,0.2676578798422626,1.5918483968929709,0.7404808339943797,-0.7705161769367195,-0.6498481445416351,3.6116222808050056,1.121289806387226e-16,99.0283610286618,0.2657072777982266,-0.504987694625022,0.9189278915230836,35.551820409304355,2.4076860720682483,0.5479626595506288,1.9372953368042307,254,True,True,True,True,-13.144998390907032,-0.0681658291139437
9251,26.0,48.482972099999984,Saudi Arabia,12397.52,1.0,-0.5338656514201485,2.3952045840180167e-32,0.2017248610961342,1.3473796859950269,0.6820379966521148,-0.7513532591254156,-0.629800719263949,3.5339725381569047,1.1792018525688997e-18,89.75386474921834,0.2406835510561145,-0.4547854450442497,0.851872458612882,37.31507927806904,2.426291302254519,0.5197795236374348,1.3655998689885431,254,True,True,True,True,-12.770066381969954,-0.06618610090794319
9272,24.0,48.69300909999998,Saudi Arabia,12373.42,1.0,-0.516585176258455,1.0535331844764596e-39,0.0773187193886591,1.0233978352682436,0.6224741549696494,-0.6951955608008777,-0.3939897755575399,2.4456067911926285,7.95320337278006e-12,77.63350235220665,0.2841912580433177,-0.4910391680052126,0.9505483133715372,38.61895066736584,2.3013116527809787,0.4773504255240477,0.3339507312261209,254,True,True,True,True,-12.356717416102244,-0.06391925351619893
9352,19.0,43.94117649999998,Saudi Arabia,12397.11,1.0,-0.5161610124291452,5.117672353165923e-59,0.1292591491412239,1.161326745677122,0.8042679626966963,-0.5201109085631974,-0.7540517670244143,0.5623545722968436,0.13738371652526,107.79712872269252,0.301372114231067,-0.514588583811006,0.996953608311602,22.86297477412463,1.803520975381224,0.3057150758431771,0.3347868708684683,254,True,True,True,True,-12.346571417305155,-0.06398904848795481
9283,23.0,42.96072509999999,Saudi Arabia,12393.41,1.0,-0.5142924206071979,3.1859779960511466e-67,0.2697773625051566,0.9430268946083172,0.6881172172716425,-0.5331446228658935,-0.39000884090958,-0.008325447040658,0.9780040332364108,112.88709439880526,0.2586610693475314,-0.5121153281746745,0.9957668199155004,29.98680499751769,1.6777635215293372,0.3255449067563629,0.5326318731619264,254,True,True,True,True,-12.301874700924175,-0.06373836828477453
9355,19.0,47.1176471,Saudi Arabia,12397.11,1.0,-0.5130845605315105,8.183839317064205e-55,0.2311283507110441,0.9561760100284888,0.6999740180825476,-0.5969351648489842,-0.7954998137539373,1.8835291791614217,5.739629450981692e-08,72.13319016465296,0.1375611354594163,-0.516552353427497,1.0067587161313023,29.572426910615818,1.952728644620849,0.3579242002530386,0.1704538586915575,254,True,True,True,True,-12.272982687913732,-0.06360765736210795
9337,20.0,44.20118339999999,Saudi Arabia,12392.71,1.0,-0.5107495388321237,4.4022451382372924e-67,0.0238273532271348,1.049007945600934,0.7505676296140095,-0.4918838564013359,-0.5456171094933384,-0.2100187263094795,0.5466149159384969,92.0788436724494,0.297800007059823,-0.5081642394698119,0.9949382247740776,25.21229620061909,1.775289916054822,0.2746501433588757,0.1882504361172805,254,True,True,True,True,-12.2171289688644,-0.06329570917380248
9325,21.0,48.75,Saudi Arabia,12384.43,1.0,-0.5095093219032304,4.627516798187571e-50,0.1717375856057247,0.8884680511536333,0.7035314692150347,-0.6559915312557614,-0.2121225263269879,1.5530071084432082,8.208723211004468e-06,73.02799112706757,0.1509330570863928,-0.5248740407807303,1.030155913183504,29.116171665306823,1.930789371363146,0.3965124657726154,0.6146538275761139,254,True,True,True,True,-12.187462979925272,-0.06309982531458024
9341,20.0,48.46153850000002,Saudi Arabia,12392.71,1.0,-0.4869726998462544,5.587168844303494e-63,0.2072243069901186,0.8508168314009406,0.7172958510559285,-0.6216311464045092,-0.3943562456460613,1.8312572056296792,1.3781692246153704e-08,75.77046328379461,0.1211874825615182,-0.4862230482856745,0.998460588117534,25.34270032240228,1.7761780558238058,0.3025359053658903,0.5360017362132357,254,True,True,True,True,-11.648386980322407,-0.06034911447111675
9303,22.0,44.86486489999999,Saudi Arabia,12409.39,1.0,-0.4770799375149003,8.640634114401562e-54,0.206898078099167,0.7636599765833773,0.6464615422453447,-0.4925914873074351,-0.2133834147612794,-0.3575156338451332,0.2739668542253876,98.252890984683,0.3418840906821641,-0.4756458536431271,0.9969940386107132,30.03105587875065,1.935156784062765,0.3715259705477085,0.4400997486241555,254,True,True,True,True,-11.411752105356417,-0.059202710057980286
9307,22.0,49.18918919999999,Saudi Arabia,12409.39,1.0,-0.4747318552272369,2.1729915267982446e-34,0.0945563301882323,0.9378381489256896,0.6664524122376206,-0.6378670762471121,-0.1013299402337533,1.641108523434291,9.052364409716132e-06,68.77690499648452,0.1908292737576703,-0.4784037519462024,1.0077346752246232,29.190405921751463,2.163630343295021,0.5034634243455756,0.6068174099663775,254,True,True,True,True,-11.355585977035506,-0.05891132736938321
