mascon_id,lat_center,lon_center,lon_center_0_360,lat_span_deg,lon_span_deg,area_km2,gsfc_location_code,gsfc_basin_code,country_of_center,frac_area_land,frac_area_arabian_peninsula,on_arabian_peninsula,leakage_2sigma_cm,leakage_trend_uncert_cm_per_yr,mean_noise_2sigma_cm,series_std_cm,signal_variance_cm2,noise_variance_cm2,variance_snr,n_months_observed,tws_trend_cm_per_yr,tws_p_value,gws_trend_cm_per_yr,gws_p_value,gws_significant_decline,gws_trend_noah_cm_per_yr,nongw_trend_noah_cm_per_yr,gws_trend_vic_cm_per_yr,nongw_trend_vic_cm_per_yr,gws_trend_clsm_cm_per_yr,nongw_trend_clsm_cm_per_yr,gws_model_spread_cm_per_yr,gws_mean_ensemble_spread_cm,n_models,gws_precip_adjusted_trend_cm_per_yr,gws_fraction_unexplained_by_precip
9218,30.0,42.2508039,42.2508039,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,1.0,True,1.323590910560058,-0.3790902110181895,1.3997103966522708,5.313592922237025,28.234269743247413,0.506953913753433,54.69395753196553,254,-0.6565834555490953,2.9121483796660776e-13,-0.7303850158087672,4.430659966070908e-15,True,-0.7730832582777729,0.11649980272867877,-0.7551785943471558,0.09859513879806159,-0.6628931948013715,0.00630973925227668,0.11019006347640137,1.7740982432486365,3,-0.8143431732208916,1.1149505474440162
9219,30.0,43.40836010000001,43.4083601,1.0,1.1575563,12401.62,80,6009,Saudi Arabia,1.0,0.6069670875516905,True,1.2044262542331972,-0.691795193035539,1.4752569275694734,3.295353670222443,10.859355811848523,0.5631543313749008,18.283090277111405,254,-0.27127759249971617,0.0002917482884641755,-0.3473324079665512,1.3672028840454238e-05,True,-0.3474582070507151,0.07618061455099912,-0.41731415852736853,0.14603656602765278,-0.27722485832156973,0.005947265821853731,0.1400893002057988,1.9969615919132198,3,-0.44733759638470905,1.2879235744330215
9220,29.0,39.554140099999984,39.5541401,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.3577648515939214,0.6185701992047732,1.4884054473789765,13.076594390327982,170.99732084915723,0.5732375154359614,297.3009943428241,254,-1.801115404646898,1.5539454065016904e-90,-1.8578275070903902,7.523037048355321e-106,True,-1.922662849404375,0.12154744475747603,-1.8385542028890525,0.03743879824215336,-1.8122654689777453,0.011150064330846088,0.11039738042662961,1.2317397370652674,3,-1.8698407030194812,1.0064662601254653
9221,29.0,40.700636900000006,40.7006369,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.3962916306326751,0.4665269044821388,1.4255127609221638,11.871863481645525,140.94114252682854,0.5258166357006946,267.04238009513085,254,-1.629558301616117,1.3376333501919706e-73,-1.65497926661472,5.278020404474897e-78,True,-1.6714414532267785,0.04188315161066147,-1.652663200663921,0.02310489904780441,-1.640833145953461,0.011274844337343604,0.030608307273317426,1.253181014799191,3,-1.6905480001309336,1.0214919511281673
9222,29.0,41.8471338,41.8471338,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.4642933141190293,0.2354214085576434,1.4105857531330974,9.94182285661933,98.83984171239852,0.5148622967420513,190.97335353129927,254,-1.3556213071582657,7.583705259511245e-52,-1.4094824853091903,1.7874010767089593e-50,True,-1.4323843328746806,0.07676302571641502,-1.4300771857779508,0.07445587861968472,-1.365985937274943,0.010364630116676987,0.06639839559973759,1.3683269255602877,3,-1.4603987078351437,1.0361240547907795
9223,29.0,42.99363060000002,42.9936306,1.0,1.1464968,12406.28,80,6009,Saudi Arabia,1.0,1.0,True,1.465144435272343,-0.0581865614168254,1.4928891672005964,7.474288388734128,55.86498691796581,0.5766963952000324,95.8707059432694,254,-1.0024197487673823,4.5566333390265535e-38,-1.073073992390414,1.0470780319960016e-38,True,-1.0625242581724552,0.06010450940507239,-1.1521197345399583,0.14969998577257548,-1.0045779844588285,0.0021582356914457423,0.1475417500811298,1.9263547322999763,3,-1.1673994764517228,1.0879021248583114
9224,29.0,47.5796178,47.5796178,1.0,1.1464968,12406.28,80,6009,Kuwait,0.9431816089300448,0.9431816089300448,True,1.4166410160602336,-0.7156068429067804,1.4901551049952844,3.0232805244435323,9.14022512947956,0.5745860174779686,14.907496617475594,254,-0.004936403274643286,0.9160742488789566,0.027706134542993865,0.35502686667301553,False,0.04670207450113528,-0.05163847777577879,0.04014273141917579,-0.04507913469381941,-0.003726402291329478,-0.001210000983313697,0.05042847679246476,2.0120715618990905,3,0.04365830402547481,1.575763084443507
9225,28.0,38.044164,38.044164,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.292531929323681,0.2654467781485222,1.5514754724594546,10.316533894653997,106.43087159954472,0.6228477954739883,169.87781697702027,254,-1.417535564039463,2.2655962209054012e-110,-1.5058232103173572,6.3393818218769e-116,True,-1.6479640656919519,0.23042850165248863,-1.445393271065659,0.027857707026195305,-1.4241122941944617,0.006576730154998267,0.22385177149749014,1.595356010845234,3,-1.505766714853352,0.9999624820074374
9226,28.0,39.17981069999999,39.1798107,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.2364830518932708,0.4222659746796696,1.487075865371192,11.713848646271494,137.2142501077565,0.57221383486668,238.79540819687804,254,-1.6141299624186929,6.612259534967091e-110,-1.6668165064468154,1.4343982647992813e-124,True,-1.7330727337621277,0.11894277134343428,-1.6324052536430835,0.01827529122439088,-1.6349715319352354,0.020841569516542535,0.10066748011904414,0.9878428105020747,3,-1.6743589348220578,1.0045250502056287
9227,28.0,40.315457400000014,40.3154574,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.2430786650613297,0.5752216770249766,1.4430592830064264,12.902555275448783,166.4759326360112,0.5388407713941156,307.9519974616925,254,-1.7783190517082343,9.350841953301348e-107,-1.8094762416113785,2.9621164508812977e-103,True,-1.83266995132617,0.05435089961793527,-1.7997677184819598,0.021448666773725616,-1.7959910550260074,0.01767200331777341,0.03667889630016252,1.0614580094566703,3,-1.8337677342036778,1.013424598805822
9228,28.0,41.45110410000001,41.4511041,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.3634896470659217,0.661876583364153,1.457063455337109,13.453206439870478,180.98876351377248,0.5493498811593087,328.4599120178687,254,-1.8542635300384238,1.1882105854210592e-95,-1.8792752260511223,4.883445418188749e-91,True,-1.9210698955609997,0.0668063655225759,-1.8606720533476016,0.006408523309178404,-1.8560837292447665,0.0018201992063439087,0.06498616631623322,1.2917452153864508,3,-1.9088681193265329,1.0157469714202498
9229,28.0,42.5867508,42.5867508,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.4826163122714884,0.6236143671186166,1.5140938586271866,12.874569394220767,165.7545370866061,0.5931952969686395,278.42658671376665,254,-1.7744495819081991,4.44705278207249e-90,-1.8212708133504958,6.96524201240003e-68,True,-1.8465735588758876,0.07212397696768913,-1.8329161546578443,0.05846657274964462,-1.784322726517757,0.00987314460955685,0.06225083235813056,1.6448110619557408,3,-1.8842756077370422,1.0345938637596896
9230,28.0,43.7223975,43.7223975,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.5365562361399048,0.4249218355499062,1.5675527716439075,11.018645957533264,121.41055873746414,0.6358233074998506,189.95015439881885,254,-1.5153570115169377,1.260448174514224e-86,-1.5917509262169953,7.65082948747028e-55,True,-1.5553877809719387,0.04003076945500206,-1.6997512349797053,0.18439422346276735,-1.5201137626993413,0.004756751182404734,0.17963747228036397,2.332806184912832,3,-1.675706900642727,1.052744416882649
9231,28.0,45.99369089999999,45.9936909,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.5975080665364207,-0.2375460760156605,1.490175483783158,5.414766060719373,29.319691492318395,0.5746017332200312,50.02611042958873,254,-0.6929349170945183,7.917117904685193e-37,-0.7812410090769624,1.7447621147103665e-66,True,-0.6748399914867259,-0.018094925607793022,-0.9786662020975209,0.2857312850030028,-0.6902168336466389,-0.0027180834478792715,0.30382621061079496,3.0242730068904624,3,-0.8118573138735884,1.0391893211453394
9232,28.0,47.12933749999999,47.1293375,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,1.0,1.0,True,1.6190796877963254,-0.4676030655464559,1.4685303481509164,3.6317298571165377,13.189461755071706,0.5580305239197793,22.635735304271247,254,-0.36928355327319307,2.7828443935772025e-16,-0.3382665533184512,2.335940497526947e-24,True,-0.32807666221557885,-0.041206891057614325,-0.3217299141872095,-0.047553639085983535,-0.36499308355256554,-0.0042904697206274656,0.04326316936535607,1.657081372931971,3,-0.3103642704805757,0.9175139174590291
9233,28.0,48.264984200000015,48.2649842,1.0,1.1356467,12407.1,80,6009,Saudi Arabia,0.8794147677994506,0.8794147677994506,True,1.72813716247618,-0.4983372813592865,1.5948602214296486,3.36299202414866,11.309715354487505,0.6581688978471837,16.18360650507894,254,-0.2538719923120787,5.2603487409337505e-09,-0.22133308540161833,3.2646697480248354e-17,True,-0.20989687923500222,-0.043975113077076466,-0.2096082858507189,-0.044263706461359686,-0.244494091119134,-0.00937790119294446,0.034885805268415115,1.4694514721308611,3,-0.17517929241254732,0.7914735932708705
9234,27.0,38.8125,38.8125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.3086769252014423,-0.0994731110561748,1.5015397649532738,7.597558709584395,57.7228983455817,0.5833991330132268,97.94237937489876,254,-1.0362998655932019,2.78098585229613e-99,-1.0538364357503678,2.475284036855036e-106,True,-1.079865049493876,0.04356518390067321,-1.040960757557232,0.004660891964030078,-1.040683500199996,0.004383634606793585,0.03918154929388007,0.6226916964169852,3,-1.0544396694107405,1.0005724167811139
9235,27.0,39.9375,39.9375,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.228906231698319,0.2565019961695333,1.529758734968591,10.395795126708268,108.07255631649136,0.6055332380233039,177.47501925622157,254,-1.4287758083791315,4.6879136968877003e-116,-1.4462360387134185,8.128034509884239e-119,True,-1.464456033898304,0.03568022551917177,-1.4363860509082227,0.007610242529089997,-1.4378660313337306,0.009090222954597438,0.028069982990081233,0.9076459905367894,3,-1.4582219977868154,1.0082876921557422
9236,27.0,41.0625,41.0625,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.236765367768775,0.6267263491181474,1.5805918712929463,13.2775342900484,176.29291682341108,0.6464450161749536,271.71138675729105,254,-1.8313638328773176,1.3020615062474816e-126,-1.8428608707234369,5.096826091919858e-116,True,-1.8907506478807707,0.059386815003452165,-1.802560637332386,-0.02880319554493241,-1.8352713269571523,0.003907494079834428,0.08819001054838482,1.3054710110341456,3,-1.872644078862547,1.0161613980807018
9237,27.0,42.1875,42.1875,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.2657157770323917,0.9183629646404264,1.5612728140379266,15.22424114846961,231.77751854675523,0.63073901919026,366.46976403062905,254,-2.1042802965525613,1.8038653547642285e-117,-2.2601069617391185,5.4573053777963065e-62,True,-2.245671248783842,0.14139095223127934,-2.422966331009584,0.3186860344570214,-2.1116833054239317,0.007403008871370187,0.31128302558565224,2.54945430442829,3,-2.3535776663746226,1.0413567615240562
9238,27.0,43.3125,43.3125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.3525298076931351,0.974392608224469,1.6032845978678811,15.388981190927163,236.82074209471008,0.6651404261341384,355.0462314268515,254,-2.128552408769484,3.930868765473128e-113,-2.227219728143939,5.9812783317005296e-74,True,-2.2582795780814986,0.12972716931201422,-2.290581264353081,0.16202885558359637,-2.132798341997236,0.004245933227751408,0.15778292235584512,2.2033136092734704,3,-2.289782217494367,1.0280899493479994
9239,27.0,44.4375,44.4375,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.4649417246393677,0.7763981406430842,1.5857004815602551,13.573595186588497,184.2424862893784,0.6506305021140375,282.1752979467381,254,-1.8754449497181538,5.752918967467426e-103,-2.0163665592456947,1.7553304495897628e-71,True,-1.9183583069049635,0.042913357186809664,-2.25986413218749,0.38441918246933704,-1.8708772386446313,-0.0045677110735213855,0.38898689354285887,3.4268070996764797,3,-2.0661149636693903,1.024672301866733
9240,27.0,45.5625,45.5625,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5588304477935253,0.3990646917519032,1.5384579575329087,10.36484001904934,107.4299086204867,0.6124397468925841,174.41302498011913,254,-1.4216615172437095,8.574226881502781e-74,-1.5222807119363668,4.345767604710032e-96,True,-1.3647652046959469,-0.05689631254776417,-1.7831368403366197,0.3614753230929097,-1.4189400907765362,-0.0027214264671731048,0.4183716356406728,3.492919897115178,3,-1.554508068056673,1.0211704423944992
9241,27.0,46.6875,46.6875,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5509208130845389,0.0035465760754567,1.472785842273141,6.938460168255006,48.1422295064613,0.5612693215427559,84.77384805948986,254,-0.9248243572847455,4.640039144126233e-47,-1.010116916315998,1.4814113634423063e-78,True,-0.846599486769171,-0.07822487051557481,-1.2657520587722986,0.34092770148755286,-0.9179992034065257,-0.006825153878220691,0.4191525720031276,3.0851508908694822,3,-1.0124153102418825,1.0022753741559611
9242,27.0,47.8125,47.8125,1.0,1.125,12404.16,80,6009,Saudi Arabia,1.0,1.0,True,1.5918483968929709,-0.2676578798422626,1.4809616679887596,4.554538473431537,20.743820705968076,0.5675181283361658,35.551820409304355,254,-0.549677507459144,1.0169765444266767e-28,-0.5701099841674511,7.00841471402738e-45,True,-0.48798621920302687,-0.06169128825611725,-0.6808987397211581,0.1312212322620141,-0.5414449935781688,-0.008232513880975345,0.19291252051813124,1.7619095784332217,3,-0.5626848958960242,0.986976042381945
9243,27.0,48.9375,48.9375,1.0,1.125,12404.16,80,6009,Saudi Arabia,0.9355027605008072,0.9355027605008072,True,1.6402915427878912,-0.3379067901083651,1.5548955584317652,3.807369880060605,14.496065403592702,0.6255968443039585,22.171576927823352,254,-0.39349319780994163,4.132264648558623e-19,-0.3864110530227183,8.097676518738557e-27,True,-0.3381692179208544,-0.055323979889086994,-0.43709608713944464,0.04360288932950307,-0.3839678540078554,-0.009525343802086028,0.09892686921859023,1.4087526065948939,3,-0.366855456641964,0.9493917261740322
9244,26.0,40.6811146,40.6811146,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1972671559009864,0.2246584357255522,1.6462655090489746,9.813183410490602,96.29856864792798,0.7012806600787989,136.31815823511727,254,-1.346759339936287,3.1387054260989417e-125,-1.3887308490495425,1.1049465627596987e-120,True,-1.4265710140400039,0.07981167410371615,-1.3900174377068695,0.043258097770581025,-1.3496040954017532,0.0028447554654657953,0.07696691863825067,1.2029827248917817,3,-1.4162593720203176,1.0198227921483964
9245,26.0,41.79566560000001,41.7956656,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1245902308305755,0.7095095960258999,1.588469909910924,13.3259035883391,177.5797064457089,0.6529051410735282,270.9839303971883,254,-1.8404414543580785,1.644153124255932e-135,-1.9212011340505732,2.8416742314466447e-123,True,-1.9870990694029174,0.14665761504483885,-1.9333183764390338,0.09287692208095437,-1.8431859563097712,0.0027445019516921243,0.14391311309314614,1.556487519193093,3,-1.965502172937386,1.0230590322385509
9246,26.0,42.91021670000001,42.9102167,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1251999088343072,0.9932341882612044,1.6152927415020184,15.379134516703871,236.51777848287244,0.6751411612997764,349.3234464738164,254,-2.127997096278466,1.0983333510673801e-131,-2.231466853435445,6.06117616123417e-94,True,-2.229992201640143,0.101995105361675,-2.332137838650329,0.20414074237186353,-2.132270520015865,0.004273423737397725,0.19986731863446394,2.1972594511871817,3,-2.296999428984006,1.0293674877794714
9247,26.0,44.024767800000006,44.0247678,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.1573789458235118,1.009406816466328,1.5376694655771663,15.279928827919916,233.4762249862981,0.6118121313477154,380.6142456541205,254,-2.114886261932979,1.5338032553179964e-113,-2.171098485785476,1.286504109486394e-103,True,-2.120414793695677,0.005528531762697297,-2.2794175229824796,0.16453126104949872,-2.113463140678273,-0.0014231212547057281,0.16595438230420667,2.150377518053539,3,-2.2088736454443683,1.0173990999976334
9248,26.0,45.139318900000006,45.1393189,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.207296859834148,0.7663483543047572,1.4694235366733883,13.128585850943676,172.35976644559852,0.5587095402384842,307.49619351770343,254,-1.814083691234433,4.931410126186205e-95,-1.8399991246578575,2.4930585293714734e-123,True,-1.7698850465236111,-0.04419864471082269,-1.9385738493205318,0.12449015808609798,-1.811538478129429,-0.002545213105005689,0.16868880279692067,2.049284939964301,3,-1.8503105292954842,1.0056040269255802
9249,26.0,46.253870000000006,46.25387,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.2081193256536886,0.3893963692490669,1.426298863025372,9.824199210162408,96.51489012095566,0.5263967210492287,182.3500974865107,254,-1.3486168163714125,5.721239362293781e-72,-1.3794643562832178,5.93048110353427e-105,True,-1.315702417882512,-0.032914398488899654,-1.4778078193751503,0.12919100300373848,-1.3448828315919927,-0.0037339847794195247,0.1621054014926382,1.7429615102259826,3,-1.37520136804005,0.9969096785837557
9250,26.0,47.368421100000006,47.3684211,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.2681450105237102,0.0324345502079071,1.3764610450202204,6.545180894105871,42.83939293656853,0.4902526539598089,86.38227644572939,254,-0.878131301105235,6.987407026251436e-51,-0.8918218977728862,4.67200505578418e-65,True,-0.835492749402189,-0.04263855170304576,-0.9665999125738659,0.08846861146863119,-0.873373031342603,-0.004758269762632106,0.13110716317167692,1.4993951224121895,3,-0.8825139522841355,0.9895629996168572
9251,26.0,48.482972099999984,48.4829721,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,1.0,1.0,True,1.3473796859950269,-0.2017248610961342,1.3640759933042303,4.29506243845194,18.44756135020073,0.4814700033978483,37.31507927806904,254,-0.5339560429804666,2.5183773045614733e-32,-0.6422585438664956,3.1040150748626975e-42,True,-0.537319727865192,0.003363684884725049,-0.8557226199921746,0.32176657701170797,-0.5337332837421199,-0.0002227592383468313,0.32198933625005466,2.768079497438867,3,-0.6356706228240281,0.9897425715774721
9252,26.0,49.59752320000001,49.5975232,1.0,1.1145511,12397.52,80,6009,Saudi Arabia,0.9693349102611308,0.9693349102611308,True,1.3869780503639426,-0.2798676289159202,1.4085046135289343,3.4589950857794705,11.964647003446526,0.513344189979743,22.30726097030272,254,-0.3691345893272839,2.2882596790034557e-20,-0.4603458823040527,1.1892067361991916e-28,True,-0.34554350046038257,-0.023591088866901533,-0.6710570715656987,0.30192248223841456,-0.36443707488607724,-0.004697514441207029,0.32551357110531615,2.5867000788910377,3,-0.4603642140553558,1.0000398216906197
9253,26.0,56.28482969999999,56.2848297,1.0,1.1145511,12397.52,80,6009,Oman,0.283336210117646,0.2833363430589639,False,1.243362260619652,-0.0548386679182466,1.7242813836321995,7.339418677951849,53.86706653026846,0.7693224074943201,69.01884516234652,254,-0.9131356922953637,2.4864095355855806e-32,-0.9647424841923429,2.280103477483344e-61,True,-0.9647424841923429,0.0516067918969787,,,,,,0.0,1,-1.0110745416334228,1.048025310588315
9254,25.0,41.411042899999984,41.4110429,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.0711307104843,0.2039781939507663,1.598527301344355,8.798955218677015,77.4216129402835,0.6611990476668096,116.09274720446614,254,-1.2077774608711853,3.7495529233344016e-125,-1.261519683692422,6.726979265535562e-129,True,-1.2809554664819145,0.0731780056107289,-1.294886574650957,0.08710911377977118,-1.2087170099443938,0.0009395490732078127,0.08616956470656323,1.5065370810601746,3,-1.2907320052504647,1.0231564532330872
9255,25.0,42.51533739999999,42.5153374,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9943626692669414,0.5662866026857027,1.5437856409504338,11.532330816090957,132.99465405176107,0.6166888519877141,214.659247970986,254,-1.5923368606232489,9.434853775382726e-138,-1.616772606904682,5.891559159538144e-154,True,-1.6307058973260258,0.03836903670277625,-1.6274631868575065,0.03512632623425829,-1.5921487365305156,-0.00018812409273233355,0.03855716079551019,1.4273455319619521,3,-1.6338851531484877,1.0105843865554895
9256,25.0,43.6196319,43.6196319,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9539902308386295,0.7283925732524664,1.4588655852581047,12.716110487720073,161.6994659359044,0.5507096188999164,292.620195446942,254,-1.7582786038409068,1.3132264080630293e-127,-1.7521693273332997,6.119167759924961e-142,True,-1.7006568599234693,-0.05762174391743824,-1.7986612681600103,0.04038266431910331,-1.7571898539164217,-0.0010887499244857657,0.098004408236541,1.5500817783590337,3,-1.7790433762924993,1.0153375866932337
9257,25.0,44.72392640000001,44.7239264,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9394689711565908,0.673100467804162,1.3959948296894389,12.117211341418948,146.82681069261196,0.5042660418081608,290.1693402278904,254,-1.6743935779601258,2.0174102972004358e-113,-1.6683925884271034,1.129263203684104e-134,True,-1.6464554367608515,-0.027938141199274014,-1.6866746365586067,0.012281058598479028,-1.6720476919618537,-0.0023458859982722347,0.040219199797755234,1.4265805022479598,3,-1.679893953943394,1.0068936805378246
9258,25.0,45.82822089999999,45.8282209,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9412264502485906,0.4596372906191676,1.3432743098534243,10.13287688693447,102.6751940057708,0.4668974706751627,218.90951002003956,254,-1.3957509376170545,2.1383833805172968e-95,-1.404879151794467,2.3134920321133368e-129,True,-1.3543379008234147,-0.04141303679364067,-1.472516638809231,0.07676570119217481,-1.3877829157507566,-0.007968021866298802,0.11817873798581635,1.3723180479846324,3,-1.4104605756594042,1.0039728853957353
9259,25.0,46.932515300000006,46.9325153,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,0.9982460332038336,0.1884593470540244,1.3025887437063166,7.542581671390833,56.89053826960093,0.4390426845035198,128.57860426244008,254,-1.0294144824013167,5.505289360204384e-74,-0.9977647827446476,7.0870225855490375e-93,True,-0.9611398935522718,-0.06827458884904447,-1.0081179068683506,-0.021296575532965906,-1.024036547813322,-0.005377934587994737,0.06289665426105018,1.0777341446021214,3,-0.9983909004297427,1.0006275203293633
9260,25.0,48.036809800000015,48.0368098,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.0991087496359233,-0.0472256238953502,1.27120186859931,5.121912480268997,26.233987455535303,0.4181394546980325,61.73980405527789,254,-0.6806601074541423,2.85092231832849e-49,-0.7247166868837591,2.346274049666975e-54,True,-0.6606751199252707,-0.01998498752887201,-0.8344674206452579,0.15380731319111485,-0.6790075200807496,-0.0016525873733931884,0.1737923007199872,1.6352334131760873,3,-0.7174906743193363,0.9900291897575945
9261,25.0,49.1411043,49.1411043,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,1.0,1.0,True,1.1827135426624984,-0.2025645272920419,1.3152997161695674,3.4279671670185183,11.750958898156966,0.4476530585833843,25.250147682098586,254,-0.41847243750367163,4.0086780748083576e-29,-0.4934889263508787,3.8105515613093574e-34,True,-0.46367239543940936,0.04519995793573783,-0.597716152366466,0.1792437148627944,-0.41907823124676113,0.0006057937430894444,0.1786379211197049,1.6254951155217447,3,-0.48689076313041124,0.9866295617426356
9262,25.0,50.2453988,50.2453988,1.0,1.1042945,12387.25,80,6009,Saudi Arabia,0.8666383866586075,0.8666383866586075,True,1.3017301940779733,-0.2519670213061367,1.353798843687322,2.7137648948241075,7.3645199043797,0.474242401299633,14.529020357938624,254,-0.27179541312286126,1.937643926117684e-15,-0.46419021110837333,2.7660845654360754e-32,True,-0.341835254445374,0.07003984132251273,-0.7654335635346619,0.4936381504118007,-0.2853018153450838,0.013506402222222602,0.48013174818957804,3.730817657933439,3,-0.47381376258339825,1.0207319138679083
9263,25.0,51.34969330000001,51.3496933,1.0,1.1042945,12387.25,80,6009,Qatar,0.6412937727060689,0.6407546562380847,True,1.277028445387734,-0.2369390574503032,1.3399899173775511,2.691359972875085,7.243418503594179,0.4646170729838029,14.590082510477814,254,-0.22466989039151156,1.4763350822342754e-11,-0.3770764490006597,4.7817226787174393e-29,True,-0.322638640603212,0.09796875021170037,-0.5698194709007647,0.3451495805092529,-0.23877123549800244,0.014101345106490915,0.33104823540276224,2.7554096972345934,3,-0.3828135355358176,1.0152146509026552
9264,25.0,55.7668712,55.7668712,1.0,1.1042945,12387.25,80,6009,United Arab Emirates,0.953767705182624,0.953767705182624,True,1.0388265582884968,-0.361475941316252,1.5653955323767366,4.099803475421037,16.808388537074418,0.6340744933882292,25.50853915800557,254,-0.3765553032827751,4.899125919019176e-19,-0.3969753084487825,4.670474612987731e-34,True,-0.4110811259403314,0.034525822657556327,-0.39882933059752484,0.022274027314749867,-0.3810154688084908,0.00446016552571582,0.030065657131840617,1.358831259504977,3,-0.3836540897224904,0.9664432058045475
9265,25.0,56.87116559999998,56.8711656,1.0,1.1042945,12387.25,80,6009,(offshore/unassigned),0.095731174172782,0.095731174172782,False,1.075676192765027,-0.3455673988406345,1.5803402712301962,4.121396795089304,16.98591154257238,0.6462392291346054,25.28424703544944,254,-0.4204204407898071,7.268980588490323e-21,-0.44818378192220854,3.6205870627168416e-39,True,-0.47961744827281205,0.05919700748300505,-0.4436653012173847,0.02324486042757762,-0.4212685962764293,0.0008481554866221486,0.05834885199638273,1.6071524014290537,3,-0.43394735417315977,0.9682352902463575
9266,24.0,42.127659600000015,42.1276596,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,1.0130271007069946,-0.0070558869188614,1.507712664627162,6.464248884223453,41.78651363718416,0.5882057547018978,70.04064063154487,254,-0.8815969833835283,1.574057087516262e-109,-0.9078022474142062,3.2646195252299946e-116,True,-0.924501341321299,0.04290435793777106,-0.9168464148665058,0.03524943148297713,-0.8820589860548144,0.0004620026712862796,0.042442355266484655,1.2439705375345236,3,-0.9194123181627518,1.0127892068802604
9267,24.0,43.22188449999999,43.2218845,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.9129097224093332,0.1787453482365783,1.4150532295535552,7.942859378220654,63.089015102187794,0.5181287093692777,120.76321049452474,254,-1.0909458352592982,4.629082964633351e-115,-1.1024447704579354,5.329856425294432e-123,True,-1.0710739326899905,-0.019871902569307487,-1.1455348627507393,0.0545890274914413,-1.0907255159330747,-0.00022031932622304518,0.07446093006074883,1.2335095727973642,3,-1.118248881105079,1.0143355123727231
9268,24.0,44.316109400000016,44.3161094,1.0,1.0942249,12373.42,80,6009,Saudi Arabia,1.0,1.0,True,0.7960692424651402,0.2524583692625895,1.3353633996559378,8.420854850623954,70.91079641527698,0.4614142902535531,152.6814050044063,254,-1.1579608265090113,3.017603932925981e-110,-1.1768479974939714,6.582094790699973e-127,True,-1.1710554283826797,0.013094601873667983,-1.2029077676530262,0.04494694114401506,-1.1565807964462071,-0.0013800300628046824,0.046326971206819056,1.2659976483130404,3,-1.1921802781967101,1.0130282591595414
