mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate
9174,26.0,39.5665635,Saudi Arabia,12397.52,1.0,-0.8124282361753191,4.637539280195152e-92,0.2611619702538055,1.205944400510348,0.7814049134018938,-0.849864401765197,-0.7607624728329891,0.4571814197812486,0.1994587395780757,64.32678437546807,0.2899044155926908,-0.8148926870974332,1.0030334382932282,56.67001246800544,1.7463120114706097,0.271883423264591,0.8533014612492553,254,True,True,True,True
9175,25.0,38.09815950000001,Saudi Arabia,12387.25,1.0,0.0428507480745157,0.0234928224125485,0.8975803679202263,1.334728059214479,0.8097604400313877,-0.055313145448477,0.23290270313341,1.058574029171952,0.006300346021435,53.13872300476457,0.3038322481409495,0.0392769428029666,0.916598765899388,4.741444441388761,1.843531008436464,0.334834966779845,1.5727851638574712,254,False,False,True,False
9176,25.0,39.20245399999999,Saudi Arabia,12387.25,1.0,-0.2604329916869979,2.519591622536274e-32,0.6646649817150889,1.2831636163122515,0.8228500149501876,-0.3151910565642771,-0.1991576241520771,0.6904796478795859,0.0632148547576109,59.72784778646505,0.335753382921123,-0.2610104977123356,1.002217484127479,7.905176623099536,1.7330933885366762,0.2743343772905077,0.980746530628887,254,True,False,True,False
9177,25.0,40.3067485,Saudi Arabia,12387.25,1.0,-0.7159415267671093,3.3967816194296296e-86,0.2578120731547767,1.2024344023962452,0.8150580074139732,-0.7460775044819277,-0.7069306656915678,0.4381758581498864,0.2174177349599622,74.70886843133485,0.3301022994474601,-0.7149193384723953,0.9985722461171798,40.82997275357883,1.669017545752798,0.2655560373742004,0.8490546957322931,254,True,True,True,True
9178,24.0,38.84498479999999,Saudi Arabia,12373.42,0.9347769803720152,0.0425920877438419,0.0164949349386968,0.7918794725108527,1.3438077063913905,0.8585653163803599,-0.0276804422072399,0.1410897425213181,0.8251705916978815,0.0333568737427471,62.277870092851416,0.3997523924268835,0.0465606528449511,1.093176111135407,3.5975789524682007,1.7349322136270302,0.2802562331704183,1.3592562657217997,254,False,False,True,False
9179,24.0,39.93920969999999,Saudi Arabia,12373.42,1.0,-0.2340417397002453,1.9304480623101563e-29,0.5780429075782497,1.2811491598525984,0.8413254113696632,-0.2663625386373456,-0.2118640781500652,0.4216804225262213,0.2522843023247758,69.00747444325438,0.3618639157981939,-0.2340233828797774,0.9999215660399235,6.104027066697135,1.6761128196101804,0.263197551741733,0.6577252845504448,254,True,False,True,False
9180,24.0,41.03343469999999,Saudi Arabia,12373.42,1.0,-0.5676506591824592,5.70870015137396e-78,0.2887388935859324,1.1187283259533352,0.786594371438471,-0.5937643727232311,-0.5528094126191658,0.3510058083798529,0.2892594228124774,95.5659724837945,0.3443952030389379,-0.5673015433066682,0.999384981114452,27.77882947732852,1.611754692248661,0.25979865239259,0.4242090756351734,254,True,True,True,True
9181,23.0,39.6978852,Saudi Arabia,12393.41,1.0,-0.0295064530635215,0.079749195458789,0.6303590123541654,1.301170133457248,0.8239067250801008,-0.069252535586523,0.0740556174395996,0.3282194626482921,0.3729380882264734,76.9914360716939,0.2958167435965116,-0.027202779316365,0.921926442931074,2.6550507209141574,1.7108410157747431,0.2863854254157336,0.8339469544201876,254,False,False,True,False
9182,22.0,39.45945950000001,Saudi Arabia,12409.39,0.8807434170275278,-0.000195466611542,0.991239278489143,0.5315513465334387,1.2448673077870722,0.7709715974252862,-0.0724038758602094,0.2451929959238147,0.4844143644448187,0.1826718913312878,67.75323162670247,0.3809441315246108,0.023323780593144,-119.3236042162759,3.388488455643466,1.8059793320193185,0.3521120032026569,1.0977596988221925,254,False,False,False,False
9183,21.0,40.17857140000001,Saudi Arabia,12384.43,1.0,-0.0935800627124532,3.862881694896272e-06,0.4187660677185026,1.1369976712007197,0.7096477457046148,-0.1666143438403008,0.2270051382664938,0.3410796819760844,0.338804501558564,106.81415930390358,0.3048740435810956,-0.0785756661643029,0.8396624653452646,4.143425575956465,1.92291769035912,0.4298322004503746,0.6993434045405091,254,True,False,True,False
